ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME,CLASSFP
56087,27015,Springfield,MN,Brown County,H1
56062,27015,Madelia,MN,Brown County,H1
56041,27015,Hanska,MN,Brown County,H1
56019,27015,Comfrey,MN,Brown County,H1
56030,27015,Essig,MN,Brown County,H1
56084,27015,Searles,MN,Brown County,H1
56073,27015,New ulm,MN,Brown County,H1
56083,27015,Sanborn,MN,Brown County,H1
55798,27017,Wright,MN,Carlton County,H1
55797,27017,Wrenshall,MN,Carlton County,H1
55736,27017,Floodwood,MN,Carlton County,H1
55780,27017,Sawyer,MN,Carlton County,H1
55720,27017,Cloquet,MN,Carlton County,H1
55787,27017,Tamarack,MN,Carlton County,H1
55749,27017,Holyoke,MN,Carlton County,H1
55756,27017,Kerrick,MN,Carlton County,H1
55726,27017,Cromwell,MN,Carlton County,H1
55718,27017,Carlton,MN,Carlton County,H1
55810,27017,Duluth,MN,Carlton County,H1
55733,27017,Esko,MN,Carlton County,H1
55767,27017,Moose lake,MN,Carlton County,H1
55757,27017,Kettle river,MN,Carlton County,H1
55707,27017,Barnum,MN,Carlton County,H1
55783,27017,Sturgeon lake,MN,Carlton County,H1
55331,27019,Excelsior,MN,Carver County,H1
55386,27019,Victoria,MN,Carver County,H1
55363,27019,Montrose,MN,Carver County,H1
55368,27019,Norwood young america,MN,Carver County,H1
55339,27019,Hamburg,MN,Carver County,H1
55317,27019,Chanhassen,MN,Carver County,H1
55338,27019,Green isle,MN,Carver County,H1
55322,27019,Cologne,MN,Carver County,H1
55328,27019,Delano,MN,Carver County,H1
55388,27019,Watertown,MN,Carver County,H1
55318,27019,Chaska,MN,Carver County,H1
55387,27019,Waconia,MN,Carver County,H1
56011,27019,Belle plaine,MN,Carver County,H1
55375,27019,Saint bonifacius,MN,Carver County,H1
55367,27019,New germany,MN,Carver County,H1
55397,27019,Young america,MN,Carver County,H1
55395,27019,Winsted,MN,Carver County,H1
55315,27019,Carver,MN,Carver County,H1
55360,27019,Mayer,MN,Carver County,H1
56636,27021,Deer river,MN,Cass County,H1
56472,27021,Pequot lakes,MN,Cass County,H1
56481,27021,Verndale,MN,Cass County,H1
56464,27021,Menahga,MN,Cass County,H1
56461,27021,Laporte,MN,Cass County,H1
56468,27021,Nisswa,MN,Cass County,H1
56633,27021,Cass lake,MN,Cass County,H1
56425,27021,Baxter,MN,Cass County,H1
56479,27021,Staples,MN,Cass County,H1
56452,27021,Hackensack,MN,Cass County,H1
56401,27021,Brainerd,MN,Cass County,H1
56672,27021,Remer,MN,Cass County,H1
56477,27021,Sebeka,MN,Cass County,H1
55785,27021,Swatara,MN,Cass County,H1
56473,27021,Pillager,MN,Cass County,H1
56601,27021,Bemidji,MN,Cass County,H1
56466,27021,Motley,MN,Cass County,H1
56662,27021,Outing,MN,Cass County,H1
56641,27021,Federal dam,MN,Cass County,H1
56655,27021,Longville,MN,Cass County,H1
56626,27021,Bena,MN,Cass County,H1
56474,27021,Pine river,MN,Cass County,H1
56484,27021,Walker,MN,Cass County,H1
56433,27021,Akeley,MN,Cass County,H1
56435,27021,Backus,MN,Cass County,H1
56448,27021,Fifty lakes,MN,Cass County,H1
56295,27023,Watson,MN,Chippewa County,H1
56241,27023,Granite falls,MN,Chippewa County,H1
56252,27023,Kerkhoven,MN,Chippewa County,H1
56265,27023,Montevideo,MN,Chippewa County,H1
56208,27023,Appleton,MN,Chippewa County,H1
56262,27023,Milan,MN,Chippewa County,H1
56260,27023,Maynard,MN,Chippewa County,H1
56285,27023,Sacred heart,MN,Chippewa County,H1
56271,27023,Murdock,MN,Chippewa County,H1
56282,27023,Raymond,MN,Chippewa County,H1
56215,27023,Benson,MN,Chippewa County,H1
56222,27023,Clara city,MN,Chippewa County,H1
55069,27025,Rush city,MN,Chisago County,H1
55074,27025,Shafer,MN,Chisago County,H1
55092,27025,Wyoming,MN,Chisago County,H1
55045,27025,Lindstrom,MN,Chisago County,H1
55013,27025,Chisago city,MN,Chisago County,H1
55032,27025,Harris,MN,Chisago County,H1
55080,27025,Stanchfield,MN,Chisago County,H1
55084,27025,Taylors falls,MN,Chisago County,H1
55008,27025,Cambridge,MN,Chisago County,H1
55025,27025,Forest lake,MN,Chisago County,H1
55006,27025,Braham,MN,Chisago County,H1
55056,27025,North branch,MN,Chisago County,H1
55073,27025,Scandia,MN,Chisago County,H1
55012,27025,Center city,MN,Chisago County,H1
55079,27025,Stacy,MN,Chisago County,H1
56584,27027,Twin valley,MN,Clay County,H1
56561,27027,Moorhead,MN,Clay County,H1
56585,27027,Ulen,MN,Clay County,H1
56562,27027,Moorhead,MN,Clay County,H1
56580,27027,Sabin,MN,Clay County,H1
56547,27027,Glyndon,MN,Clay County,H1
56529,27027,Dilworth,MN,Clay County,H1
56594,27027,Wolverton,MN,Clay County,H1
56549,27027,Hawley,MN,Clay County,H1
56574,27027,Perley,MN,Clay County,H1
56546,27027,Georgetown,MN,Clay County,H1
56554,27027,Lake park,MN,Clay County,H1
56519,27027,Borup,MN,Clay County,H1
56552,27027,Hitterdal,MN,Clay County,H1
56514,27027,Barnesville,MN,Clay County,H1
56572,27027,Pelican rapids,MN,Clay County,H1
56563,27027,Moorhead,MN,Clay County,H1
56525,27027,Comstock,MN,Clay County,H1
56536,27027,Felton,MN,Clay County,H1
56560,27027,Moorhead,MN,Clay County,H1
56678,27029,Solway,MN,Clearwater County,H1
56470,27029,Park rapids,MN,Clearwater County,H1
56621,27029,Bagley,MN,Clearwater County,H1
56676,27029,Shevlin,MN,Clearwater County,H1
56646,27029,Gully,MN,Clearwater County,H1
56557,27029,Mahnomen,MN,Clearwater County,H1
56644,27029,Gonvick,MN,Clearwater County,H1
56634,27029,Clearbrook,MN,Clearwater County,H1
56652,27029,Leonard,MN,Clearwater County,H1
55612,27031,Lutsen,MN,Cook County,H1
55604,27031,Grand marais,MN,Cook County,H1
55606,27031,Hovland,MN,Cook County,H1
55605,27031,Grand portage,MN,Cook County,H1
55613,27031,Schroeder,MN,Cook County,H1
55615,27031,Tofte,MN,Cook County,H1
56180,27033,Walnut grove,MN,Cottonwood County,H1
56166,27033,Revere,MN,Cottonwood County,H1
56159,27033,Mountain lake,MN,Cottonwood County,H1
56137,27033,Heron lake,MN,Cottonwood County,H1
56174,27033,Storden,MN,Cottonwood County,H1
56152,27033,Lamberton,MN,Cottonwood County,H1
56087,27033,Springfield,MN,Cottonwood County,H1
56131,27033,Fulda,MN,Cottonwood County,H1
56019,27033,Comfrey,MN,Cottonwood County,H1
56145,27033,Jeffers,MN,Cottonwood County,H1
56083,27033,Sanborn,MN,Cottonwood County,H1
56101,27033,Windom,MN,Cottonwood County,H1
56183,27033,Westbrook,MN,Cottonwood County,H1
56118,27033,Bingham lake,MN,Cottonwood County,H1
56364,27035,Pierz,MN,Crow Wing County,H1
56472,27035,Pequot lakes,MN,Crow Wing County,H1
56468,27035,Nisswa,MN,Crow Wing County,H1
56425,27035,Baxter,MN,Crow Wing County,H1
56431,27035,Aitkin,MN,Crow Wing County,H1
56441,27035,Crosby,MN,Crow Wing County,H1
56338,27035,Hillman,MN,Crow Wing County,H1
56401,27035,Brainerd,MN,Crow Wing County,H1
56447,27035,Emily,MN,Crow Wing County,H1
56442,27035,Crosslake,MN,Crow Wing County,H1
56444,27035,Deerwood,MN,Crow Wing County,H1
56449,27035,Fort ripley,MN,Crow Wing County,H1
56450,27035,Garrison,MN,Crow Wing County,H1
56455,27035,Ironton,MN,Crow Wing County,H1
56662,27035,Outing,MN,Crow Wing County,H1
56465,27035,Merrifield,MN,Crow Wing County,H1
56474,27035,Pine river,MN,Crow Wing County,H1
56435,27035,Backus,MN,Crow Wing County,H1
56448,27035,Fifty lakes,MN,Crow Wing County,H1
55306,27037,Burnsville,MN,Dakota County,H1
55121,27037,Saint paul,MN,Dakota County,H1
55337,27037,Burnsville,MN,Dakota County,H1
55089,27037,Welch,MN,Dakota County,H1
55010,27037,Castle rock,MN,Dakota County,H1
55033,27037,Hastings,MN,Dakota County,H1
55057,27037,Northfield,MN,Dakota County,H1
55124,27037,Saint paul,MN,Dakota County,H1
55118,27037,Saint paul,MN,Dakota County,H1
55009,27037,Cannon falls,MN,Dakota County,H1
55076,27037,Inver grove heights,MN,Dakota County,H1
55077,27037,Inver grove heights,MN,Dakota County,H1
55109,27037,Saint paul,MN,Dakota County,H1
55044,27037,Lakeville,MN,Dakota County,H1
55068,27037,Rosemount,MN,Dakota County,H1
55120,27037,Saint paul,MN,Dakota County,H1
55123,27037,Saint paul,MN,Dakota County,H1
55065,27037,Randolph,MN,Dakota County,H1
55031,27037,Hampton,MN,Dakota County,H1
55122,27037,Saint paul,MN,Dakota County,H1
55018,27037,Dennison,MN,Dakota County,H1
55024,27037,Farmington,MN,Dakota County,H1
55075,27037,South saint paul,MN,Dakota County,H1
55085,27037,Vermillion,MN,Dakota County,H1
55150,27037,Mendota,MN,Dakota County,H1
55944,27039,Kasson,MN,Dodge County,H1
55924,27039,Claremont,MN,Dodge County,H1
55946,27039,Kenyon,MN,Dodge County,H1
55955,27039,Mantorville,MN,Dodge County,H1
55917,27039,Blooming prairie,MN,Dodge County,H1
55920,27039,Byron,MN,Dodge County,H1
55985,27039,West concord,MN,Dodge County,H1
55973,27039,Sargeant,MN,Dodge County,H1
55927,27039,Dodge center,MN,Dodge County,H1
55940,27039,Hayfield,MN,Dodge County,H1
55963,27039,Pine island,MN,Dodge County,H1
55982,27039,Waltham,MN,Dodge County,H1
56343,27041,Kensington,MN,Douglas County,H1
56349,27041,Lowry,MN,Douglas County,H1
56315,27041,Brandon,MN,Douglas County,H1
56334,27041,Glenwood,MN,Douglas County,H1
56308,27041,Alexandria,MN,Douglas County,H1
56319,27041,Carlos,MN,Douglas County,H1
56360,27041,Osakis,MN,Douglas County,H1
56309,27041,Ashby,MN,Douglas County,H1
56361,27041,Parkers prairie,MN,Douglas County,H1
56326,27041,Evansville,MN,Douglas County,H1
56332,27041,Garfield,MN,Douglas County,H1
56341,27041,Holmes city,MN,Douglas County,H1
56354,27041,Miltona,MN,Douglas County,H1
56446,27041,Eagle bend,MN,Douglas County,H1
56327,27041,Farwell,MN,Douglas County,H1
56355,27041,Nelson,MN,Douglas County,H1
56339,27041,Hoffman,MN,Douglas County,H1
56385,27041,Villard,MN,Douglas County,H1
56098,27043,Winnebago,MN,Faribault County,H1
56027,27043,Elmore,MN,Faribault County,H1
56047,27043,Huntley,MN,Faribault County,H1
56033,27043,Frost,MN,Faribault County,H1
56068,27043,Minnesota lake,MN,Faribault County,H1
56072,27043,New richland,MN,Faribault County,H1
56051,27043,Kiester,MN,Faribault County,H1
56009,27043,Alden,MN,Faribault County,H1
56023,27043,Delavan,MN,Faribault County,H1
56014,27043,Bricelyn,MN,Faribault County,H1
56065,27043,Mapleton,MN,Faribault County,H1
56013,27043,Blue earth,MN,Faribault County,H1
56025,27043,Easton,MN,Faribault County,H1
56039,27043,Granada,MN,Faribault County,H1
56010,27043,Amboy,MN,Faribault County,H1
56097,27043,Wells,MN,Faribault County,H1
55975,27045,Spring valley,MN,Fillmore County,H1
55923,27045,Chatfield,MN,Fillmore County,H1
55939,27045,Harmony,MN,Fillmore County,H1
55951,27045,Le roy,MN,Fillmore County,H1
55971,27045,Rushford,MN,Fillmore County,H1
55962,27045,Peterson,MN,Fillmore County,H1
55967,27045,Racine,MN,Fillmore County,H1
55979,27045,Utica,MN,Fillmore County,H1
55990,27045,Wykoff,MN,Fillmore County,H1
55949,27045,Lanesboro,MN,Fillmore County,H1
55954,27045,Mabel,MN,Fillmore County,H1
55974,27045,Spring grove,MN,Fillmore County,H1
55976,27045,Stewartville,MN,Fillmore County,H1
55961,27045,Ostrander,MN,Fillmore County,H1
55965,27045,Preston,MN,Fillmore County,H1
55922,27045,Canton,MN,Fillmore County,H1
55935,27045,Fountain,MN,Fillmore County,H1
56016,27047,Clarks grove,MN,Freeborn County,H1
55917,27047,Blooming prairie,MN,Freeborn County,H1
56026,27047,Ellendale,MN,Freeborn County,H1
56089,27047,Twin lakes,MN,Freeborn County,H1
56072,27047,New richland,MN,Freeborn County,H1
56029,27047,Emmons,MN,Freeborn County,H1
56042,27047,Hartland,MN,Freeborn County,H1
56043,27047,Hayward,MN,Freeborn County,H1
56051,27047,Kiester,MN,Freeborn County,H1
56009,27047,Alden,MN,Freeborn County,H1
56035,27047,Geneva,MN,Freeborn County,H1
56032,27047,Freeborn,MN,Freeborn County,H1
55912,27047,Austin,MN,Freeborn County,H1
56036,27047,Glenville,MN,Freeborn County,H1
56045,27047,Hollandale,MN,Freeborn County,H1
56007,27047,Albert lea,MN,Freeborn County,H1
56097,27047,Wells,MN,Freeborn County,H1
55953,27047,Lyle,MN,Freeborn County,H1
56020,27047,Conger,MN,Freeborn County,H1
55992,27049,Zumbrota,MN,Goodhue County,H1
55026,27049,Frontenac,MN,Goodhue County,H1
55089,27049,Welch,MN,Goodhue County,H1
55946,27049,Kenyon,MN,Goodhue County,H1
55033,27049,Hastings,MN,Goodhue County,H1
55041,27049,Lake city,MN,Goodhue County,H1
55057,27049,Northfield,MN,Goodhue County,H1
55985,27049,West concord,MN,Goodhue County,H1
55027,27049,Goodhue,MN,Goodhue County,H1
55066,27049,Red wing,MN,Goodhue County,H1
55009,27049,Cannon falls,MN,Goodhue County,H1
55956,27049,Mazeppa,MN,Goodhue County,H1
55983,27049,Wanamingo,MN,Goodhue County,H1
55963,27049,Pine island,MN,Goodhue County,H1
55065,27049,Randolph,MN,Goodhue County,H1
55018,27049,Dennison,MN,Goodhue County,H1
55053,27049,Nerstrand,MN,Goodhue County,H1
56531,27051,Elbow lake,MN,Grant County,H1
56274,27051,Norcross,MN,Grant County,H1
56248,27051,Herman,MN,Grant County,H1
56590,27051,Wendell,MN,Grant County,H1
56309,27051,Ashby,MN,Grant County,H1
56326,27051,Evansville,MN,Grant County,H1
56522,27051,Campbell,MN,Grant County,H1
56324,27051,Dalton,MN,Grant County,H1
56235,27051,Donnelly,MN,Grant County,H1
56311,27051,Barrett,MN,Grant County,H1
56339,27051,Hoffman,MN,Grant County,H1
56537,27051,Fergus falls,MN,Grant County,H1
55107,27053,Saint paul,MN,Hennepin County,H1
55113,27053,Saint paul,MN,Hennepin County,H1
55331,27053,Excelsior,MN,Hennepin County,H1
55343,27053,Hopkins,MN,Hennepin County,H1
55402,27053,Minneapolis,MN,Hennepin County,H1
55435,27053,Minneapolis,MN,Hennepin County,H1
55431,27053,Minneapolis,MN,Hennepin County,H1
55439,27053,Minneapolis,MN,Hennepin County,H1
55447,27053,Minneapolis,MN,Hennepin County,H1
55386,27053,Victoria,MN,Hennepin County,H1
55316,27053,Champlin,MN,Hennepin County,H1
55341,27053,Hanover,MN,Hennepin County,H1
55327,27053,Dayton,MN,Hennepin County,H1
55364,27053,Mound,MN,Hennepin County,H1
55405,27053,Minneapolis,MN,Hennepin County,H1
55406,27053,Minneapolis,MN,Hennepin County,H1
55409,27053,Minneapolis,MN,Hennepin County,H1
55359,27053,Maple plain,MN,Hennepin County,H1
55426,27053,Minneapolis,MN,Hennepin County,H1
55441,27053,Minneapolis,MN,Hennepin County,H1
55446,27053,Minneapolis,MN,Hennepin County,H1
55444,27053,Minneapolis,MN,Hennepin County,H1
55417,27053,Minneapolis,MN,Hennepin County,H1
55479,27053,Minneapolis,MN,Hennepin County,H1
55330,27053,Elk river,MN,Hennepin County,H1
55428,27053,Minneapolis,MN,Hennepin County,H1
55413,27053,Minneapolis,MN,Hennepin County,H1
55418,27053,Minneapolis,MN,Hennepin County,H1
55445,27053,Minneapolis,MN,Hennepin County,H1
55111,27053,Saint paul,MN,Hennepin County,H1
55361,27053,Minnetonka beach,MN,Hennepin County,H1
55317,27053,Chanhassen,MN,Hennepin County,H1
55340,27053,Hamel,MN,Hennepin County,H1
55328,27053,Delano,MN,Hennepin County,H1
55373,27053,Rockford,MN,Hennepin County,H1
55345,27053,Minnetonka,MN,Hennepin County,H1
55388,27053,Watertown,MN,Hennepin County,H1
55403,27053,Minneapolis,MN,Hennepin County,H1
55408,27053,Minneapolis,MN,Hennepin County,H1
55443,27053,Minneapolis,MN,Hennepin County,H1
55440,27053,Minneapolis,MN,Hennepin County,H1
55374,27053,Rogers,MN,Hennepin County,H1
55387,27053,Waconia,MN,Hennepin County,H1
55346,27053,Eden prairie,MN,Hennepin County,H1
55437,27053,Minneapolis,MN,Hennepin County,H1
55425,27053,Minneapolis,MN,Hennepin County,H1
55458,27053,Minneapolis,MN,Hennepin County,H1
55455,27053,Minneapolis,MN,Hennepin County,H1
55487,27053,Minneapolis,MN,Hennepin County,H1
55311,27053,Maple grove,MN,Hennepin County,H1
55384,27053,Spring park,MN,Hennepin County,H1
55401,27053,Minneapolis,MN,Hennepin County,H1
55375,27053,Saint bonifacius,MN,Hennepin County,H1
55410,27053,Minneapolis,MN,Hennepin County,H1
55344,27053,Eden prairie,MN,Hennepin County,H1
55421,27053,Minneapolis,MN,Hennepin County,H1
55438,27053,Minneapolis,MN,Hennepin County,H1
55474,27053,Minneapolis,MN,Hennepin County,H1
55356,27053,Long lake,MN,Hennepin County,H1
55404,27053,Minneapolis,MN,Hennepin County,H1
55411,27053,Minneapolis,MN,Hennepin County,H1
55423,27053,Minneapolis,MN,Hennepin County,H1
55424,27053,Minneapolis,MN,Hennepin County,H1
55429,27053,Minneapolis,MN,Hennepin County,H1
55436,27053,Minneapolis,MN,Hennepin County,H1
55420,27053,Minneapolis,MN,Hennepin County,H1
55414,27053,Minneapolis,MN,Hennepin County,H1
55416,27053,Minneapolis,MN,Hennepin County,H1
55412,27053,Minneapolis,MN,Hennepin County,H1
55419,27053,Minneapolis,MN,Hennepin County,H1
55454,27053,Minneapolis,MN,Hennepin County,H1
55442,27053,Minneapolis,MN,Hennepin County,H1
55450,27053,Minneapolis,MN,Hennepin County,H1
55480,27053,Minneapolis,MN,Hennepin County,H1
55467,27053,Minneapolis,MN,Hennepin County,H1
55305,27053,Hopkins,MN,Hennepin County,H1
55369,27053,Osseo,MN,Hennepin County,H1
55391,27053,Wayzata,MN,Hennepin County,H1
55347,27053,Eden prairie,MN,Hennepin County,H1
55407,27053,Minneapolis,MN,Hennepin County,H1
55357,27053,Loretto,MN,Hennepin County,H1
55422,27053,Minneapolis,MN,Hennepin County,H1
55427,27053,Minneapolis,MN,Hennepin County,H1
55430,27053,Minneapolis,MN,Hennepin County,H1
55415,27053,Minneapolis,MN,Hennepin County,H1
55323,27053,Crystal bay,MN,Hennepin County,H1
55488,27053,Minneapolis,MN,Hennepin County,H1
55931,27055,Eitzen,MN,Houston County,H1
55971,27055,Rushford,MN,Houston County,H1
55947,27055,La crescent,MN,Houston County,H1
55943,27055,Houston,MN,Houston County,H1
55921,27055,Caledonia,MN,Houston County,H1
55954,27055,Mabel,MN,Houston County,H1
55974,27055,Spring grove,MN,Houston County,H1
55919,27055,Brownsville,MN,Houston County,H1
55941,27055,Hokah,MN,Houston County,H1
56678,27057,Solway,MN,Hubbard County,H1
56436,27057,Benedict,MN,Hubbard County,H1
56464,27057,Menahga,MN,Hubbard County,H1
56461,27057,Laporte,MN,Hubbard County,H1
56633,27057,Cass lake,MN,Hubbard County,H1
56470,27057,Park rapids,MN,Hubbard County,H1
56601,27057,Bemidji,MN,Hubbard County,H1
56467,27057,Nevis,MN,Hubbard County,H1
56458,27057,Lake george,MN,Hubbard County,H1
56484,27057,Walker,MN,Hubbard County,H1
56433,27057,Akeley,MN,Hubbard County,H1
56435,27057,Backus,MN,Hubbard County,H1
56353,27059,Milaca,MN,Isanti County,H1
56358,27059,Ogilvie,MN,Isanti County,H1
55032,27059,Harris,MN,Isanti County,H1
55017,27059,Dalbo,MN,Isanti County,H1
55080,27059,Stanchfield,MN,Isanti County,H1
55008,27059,Cambridge,MN,Isanti County,H1
55006,27059,Braham,MN,Isanti County,H1
55056,27059,North branch,MN,Isanti County,H1
55070,27059,Saint francis,MN,Isanti County,H1
55398,27059,Zimmerman,MN,Isanti County,H1
55029,27059,Grandy,MN,Isanti County,H1
55005,27059,Bethel,MN,Isanti County,H1
55040,27059,Isanti,MN,Isanti County,H1
55079,27059,Stacy,MN,Isanti County,H1
55371,27059,Princeton,MN,Isanti County,H1
55771,27061,Orr,MN,Itasca County,H1
56636,27061,Deer river,MN,Itasca County,H1
55781,27061,Side lake,MN,Itasca County,H1
55736,27061,Floodwood,MN,Itasca County,H1
56630,27061,Blackduck,MN,Itasca County,H1
56628,27061,Bigfork,MN,Itasca County,H1
56681,27061,Squaw lake,MN,Itasca County,H1
55723,27061,Cook,MN,Itasca County,H1
55769,27061,Nashwauk,MN,Itasca County,H1
55709,27061,Bovey,MN,Itasca County,H1
56661,27061,Northome,MN,Itasca County,H1
56680,27061,Spring lake,MN,Itasca County,H1
56639,27061,Effie,MN,Itasca County,H1
55764,27061,Marble,MN,Itasca County,H1
55753,27061,Keewatin,MN,Itasca County,H1
55745,27061,Grand rapids,MN,Itasca County,H1
55746,27061,Hibbing,MN,Itasca County,H1
55742,27061,Goodland,MN,Itasca County,H1
55775,27061,Pengilly,MN,Itasca County,H1
56657,27061,Marcell,MN,Itasca County,H1
56688,27061,Wirt,MN,Itasca County,H1
55744,27061,Grand rapids,MN,Itasca County,H1
56659,27061,Max,MN,Itasca County,H1
55722,27061,Coleraine,MN,Itasca County,H1
55752,27061,Jacobson,MN,Itasca County,H1
55793,27061,Warba,MN,Itasca County,H1
56637,27061,Talmoon,MN,Itasca County,H1
55748,27061,Hill city,MN,Itasca County,H1
55721,27061,Cohasset,MN,Itasca County,H1
55784,27061,Swan river,MN,Itasca County,H1
55716,27061,Calumet,MN,Itasca County,H1
56631,27061,Bowstring,MN,Itasca County,H1
55786,27061,Taconite,MN,Itasca County,H1
56159,27063,Mountain lake,MN,Jackson County,H1
56160,27063,Odin,MN,Jackson County,H1
56137,27063,Heron lake,MN,Jackson County,H1
56150,27063,Lakefield,MN,Jackson County,H1
56187,27063,Worthington,MN,Jackson County,H1
56143,27063,Jackson,MN,Jackson County,H1
56131,27063,Fulda,MN,Jackson County,H1
56119,27063,Brewster,MN,Jackson County,H1
56167,27063,Round lake,MN,Jackson County,H1
56111,27063,Alpha,MN,Jackson County,H1
56101,27063,Windom,MN,Jackson County,H1
56118,27063,Bingham lake,MN,Jackson County,H1
56161,27063,Okabena,MN,Jackson County,H1
56127,27063,Dunnell,MN,Jackson County,H1
56353,27065,Milaca,MN,Kanabec County,H1
56358,27065,Ogilvie,MN,Kanabec County,H1
55030,27065,Grasston,MN,Kanabec County,H1
55037,27065,Hinckley,MN,Kanabec County,H1
56342,27065,Isle,MN,Kanabec County,H1
55006,27065,Braham,MN,Kanabec County,H1
55051,27065,Mora,MN,Kanabec County,H1
55007,27065,Brook park,MN,Kanabec County,H1
55072,27065,Sandstone,MN,Kanabec County,H1
56312,27067,Belgrade,MN,Kandiyohi County,H1
56201,27067,Willmar,MN,Kandiyohi County,H1
56362,27067,Paynesville,MN,Kandiyohi County,H1
56273,27067,New london,MN,Kandiyohi County,H1
